"2025-03-14T15:02:26.868Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.SPEEDPERCENTAGE",25
"2025-03-14T15:02:26.868Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.FINISHEDPARTNUM",0
"2025-03-14T15:02:26.868Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.X",128.8851
"2025-03-14T15:02:26.868Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.Y",3.901
"2025-03-14T15:02:26.868Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.Z",-0.0005
"2025-03-14T15:02:26.868Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[1]",-8.9
"2025-03-14T15:02:26.868Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[2]",-12.600000000000001
"2025-03-14T15:02:26.868Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[3]",2.1
"2025-03-14T15:02:26.868Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[4]",-2.3000000000000003
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.INITIALIZED",true
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.RUNNING",true
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.PAUSED",false
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.SAFETY_ENABLE",true
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.SPEEDPERCENTAGE",0
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.FINISHEDPARTNUM",180849
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.INITIALIZED",true
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.RUNNING",true
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.WSVIOLATION",false
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.PAUSED",false
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.SPEEDPERCENTAGE",25
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.FINISHEDPARTNUM",0
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.X",0
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.Y",550
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.Z",-79.8807
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[1]",-4.800000000000001
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[2]",-13
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[3]",2.4000000000000004
"2025-03-14T15:02:27.879Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[4]",0.2
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.INITIALIZED",true
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.RUNNING",true
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.PAUSED",false
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.SAFETY_ENABLE",true
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.SPEEDPERCENTAGE",0
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.FINISHEDPARTNUM",180849
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.INITIALIZED",true
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.RUNNING",true
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.WSVIOLATION",false
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.PAUSED",false
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.SPEEDPERCENTAGE",25
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.FINISHEDPARTNUM",0
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.X",122.8542
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.Y",152.6209
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.Z",0
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[1]",-10.5
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[2]",-5.6000000000000005
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[3]",-2.2
"2025-03-14T15:02:28.880Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[4]",-4.1000000000000005
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.INITIALIZED",true
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.RUNNING",true
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.PAUSED",false
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.SAFETY_ENABLE",true
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.SPEEDPERCENTAGE",0
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.FINISHEDPARTNUM",180850
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.INITIALIZED",true
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.RUNNING",true
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.WSVIOLATION",false
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.PAUSED",false
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.SPEEDPERCENTAGE",25
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.FINISHEDPARTNUM",0
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.X",211.7757
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.Y",83.5972
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.Z",0
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[1]",-7.9
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[2]",0.1
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[3]",-15.600000000000001
"2025-03-14T15:02:29.893Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[4]",4
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.INITIALIZED",true
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.RUNNING",true
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.PAUSED",false
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.SAFETY_ENABLE",true
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.SPEEDPERCENTAGE",0
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.FINISHEDPARTNUM",180851
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.INITIALIZED",true
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.RUNNING",true
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.WSVIOLATION",false
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.PAUSED",false
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.SPEEDPERCENTAGE",25
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.FINISHEDPARTNUM",0
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.X",0
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.Y",-550
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.Z",-44.5902
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[1]",-6.4
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[2]",7.4
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[3]",-14.3
"2025-03-14T15:02:30.895Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[4]",-0.5
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.INITIALIZED",true
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.RUNNING",true
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.PAUSED",false
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.SAFETY_ENABLE",true
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.SPEEDPERCENTAGE",0
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.FINISHEDPARTNUM",180852
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.INITIALIZED",true
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.RUNNING",true
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.WSVIOLATION",false
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.PAUSED",false
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.SPEEDPERCENTAGE",25
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.FINISHEDPARTNUM",0
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.X",36.7024
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.Y",-325.0551
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.Z",0
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[1]",-10.4
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[2]",-8.1
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[3]",-1
"2025-03-14T15:02:31.896Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[4]",0.9
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.INITIALIZED",true
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.RUNNING",true
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.PAUSED",false
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.SAFETY_ENABLE",true
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.SPEEDPERCENTAGE",0
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.FINISHEDPARTNUM",180852
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.INITIALIZED",true
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.RUNNING",true
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.WSVIOLATION",false
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.PAUSED",false
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.SPEEDPERCENTAGE",25
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.FINISHEDPARTNUM",0
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.X",140.875
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.Y",180.9812
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.Z",-92.8663
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[1]",-18.3
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[2]",-11.600000000000001
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[3]",-6.5
"2025-03-14T15:02:32.897Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.MACTTORQUE[4]",-0.9
"2025-03-14T15:02:33.912Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.INITIALIZED",true
"2025-03-14T15:02:33.912Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.RUNNING",true
"2025-03-14T15:02:33.912Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.PAUSED",false
"2025-03-14T15:02:33.912Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.SAFETY_ENABLE",true
"2025-03-14T15:02:33.912Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.SPEEDPERCENTAGE",0
"2025-03-14T15:02:33.912Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.FINISHEDPARTNUM",180853
"2025-03-14T15:02:33.912Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.INITIALIZED",true
"2025-03-14T15:02:33.912Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.RUNNING",true
"2025-03-14T15:02:33.912Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.WSVIOLATION",false
"2025-03-14T15:02:33.912Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.PAUSED",false
"2025-03-14T15:02:33.912Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.SPEEDPERCENTAGE",25
"2025-03-14T15:02:33.912Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.FINISHEDPARTNUM",0
"2025-03-14T15:02:33.912Z","magna/iotacademy/conestoga/smart/presorter/TEAM 2 (We da Best)/robot 1/HMI_GVL.M.Rob1.ROBOTPOS.X",0
